creator_id,session,dow,start_hour,duration,unq_viewers,avg_viewers,5min_viewers,sponsored,sp_cost,active_users_1h,active_users_3h,purchases_1h,purchases_3h,creator_female,creator_followers
17,24,7,19,98,6935,5312,2998,0,,5212,6604,1825,2694,1,121492
17,25,7,20,168,5916,5164,3042,0,,4443,5389,1557,2070,1,121545
17,26,7,15,101,5124,3679,2253,1,1271.0,3842,5316,1349,1972,1,121540
18,1,3,20,108,2621,2136,1317,0,,1952,2781,678,978,1,87677
18,2,4,19,189,5041,4123,2581,0,,3779,5493,1317,1925,1,87740
18,3,6,16,157,4466,3548,2167,0,,3349,4551,1169,1704,1,87785
18,4,4,18,168,3279,2461,1653,0,,2476,3491,877,996,1,87821
18,5,4,20,107,4968,3878,2100,1,2122.0,3734,5319,1308,1893,1,87853
18,6,5,18,174,2986,2395,1642,0,,2234,2875,776,1044,1,87868
18,7,4,19,127,4483,3576,2202,1,696.0,3379,4363,1187,1635,1,87912
18,8,6,19,197,4143,3302,1820,0,,3095,4204,1088,1401,1,87985
18,9,1,16,119,3158,2775,1663,1,972.0,2356,3209,826,999,1,88041
18,10,5,16,178,5952,5014,2930,1,1143.0,4471,5458,1559,1874,1,88093
18,11,5,14,172,3348,2534,1508,0,,2515,3738,884,1127,1,88153
18,12,6,17,102,3848,3251,1669,1,2466.0,2887,4302,1011,1305,1,88201
18,13,4,18,117,5517,4455,2817,1,2214.0,4127,5307,1440,1590,1,88304
18,14,2,17,104,4204,3557,2151,1,2070.0,3153,3807,1105,1482,1,88346
18,15,7,15,214,4338,3162,1892,0,,3269,3966,1136,1591,1,88441
18,16,5,18,169,4178,3431,2098,0,,3123,4353,1095,1284,1,88489
19,1,6,17,119,4318,3631,1980,1,2932.0,3250,4472,1136,1521,1,97171
19,2,1,14,106,4273,2996,1678,1,1412.0,3212,4049,1127,1672,1,97274
19,3,5,19,173,6276,4684,3182,0,,4707,6260,1653,2067,1,97358
19,4,3,16,133,3840,3274,1700,1,3898.0,2875,3507,1004,1253,1,97355
19,5,6,17,235,4409,3821,2449,0,,3309,4543,1159,1368,1,97439
19,6,4,20,104,4933,3478,2382,1,3981.0,3700,4694,1300,1493,1,97489
19,7,3,19,132,5336,4684,2951,1,4076.0,4001,5366,1398,1609,1,97541
19,8,4,20,141,2581,2129,1402,1,2777.0,1940,2740,670,773,1,97598
19,9,7,14,150,4579,3669,1897,1,3166.0,3450,4521,1208,1611,1,97625
19,10,4,17,113,6705,4827,3313,1,500.0,5021,6608,1756,2353,1,97692
19,11,3,18,123,4016,3017,1614,1,3441.0,3016,4054,1046,1357,1,97765
19,12,2,19,172,4868,3699,1968,0,,3665,5110,1281,1822,1,97876
19,13,1,16,184,4204,3011,1892,0,,3153,4223,1103,1396,1,97884
19,14,2,18,112,3277,2929,1497,0,,2475,3409,865,952,1,97909
19,15,5,21,122,4428,3901,2716,1,3648.0,3308,4512,1153,1354,1,97957
19,16,1,22,102,5876,4577,2969,1,872.0,4402,6487,1542,1782,1,98022
19,17,1,18,93,6035,4529,2951,1,881.0,4508,5950,1580,2174,1,98063
19,18,4,19,97,6157,5066,3393,0,,4628,6052,1619,2381,1,98147
19,19,7,20,152,5008,4097,2306,0,,3764,5280,1319,1639,1,98164
19,20,4,19,133,4556,4031,2555,0,,3415,5074,1198,1654,1,98230
19,21,7,17,160,3540,2583,1533,0,,2670,3843,931,1376,1,98350
19,22,6,20,171,6344,5323,3645,1,1889.0,4772,6747,1669,2107,1,98412
19,23,1,18,125,3782,2966,1632,1,5155.0,2828,3607,988,1194,1,98511
19,24,5,19,45,5662,5057,3503,0,,4260,5128,1489,1964,1,98500
19,25,7,19,114,3761,3013,1736,1,832.0,2795,3999,979,1346,1,98544
19,26,7,18,139,5115,4560,2816,0,,3821,4597,1338,1642,1,98645
20,1,5,18,139,5119,4061,2729,0,,3848,5717,1340,1911,0,101437
20,2,1,18,153,6448,5677,3415,1,5182.0,4846,6894,1694,2506,0,101448
20,3,6,16,125,3832,2961,1946,1,1235.0,2877,3590,1004,1401,0,101522
20,4,7,19,134,5635,3998,2765,1,1783.0,4227,6216,1475,1629,0,101532
20,5,2,19,49,6932,5715,3098,0,,5206,7173,1812,2263,0,101545
20,6,3,19,156,4462,3689,2264,0,,3331,4234,1160,1524,0,101564
20,7,2,20,88,6118,4359,2722,1,2048.0,4575,6504,1597,2084,0,101600
20,8,4,20,177,3452,2499,1705,0,,2584,3874,908,1105,0,101671
20,9,1,17,144,4912,3858,2007,0,,3687,4970,1285,1566,0,101702
20,10,3,20,110,5564,4017,2512,1,3660.0,4173,5669,1453,2107,0,101703
20,11,2,23,121,4773,4079,2426,1,870.0,3565,5189,1256,1832,0,101714
20,12,7,19,157,6191,4828,2446,0,,4638,6708,1613,1936,0,101791
20,13,4,20,118,5969,4814,3137,0,,4479,6400,1561,2258,0,101809
20,14,5,20,172,5375,4001,2043,0,,4039,5592,1414,1682,0,101834
20,15,5,17,73,4643,3534,2356,0,,3488,4508,1212,1389,0,101880
20,16,4,16,139,4095,3640,2539,1,1351.0,3085,4383,1079,1315,0,101970
20,17,2,19,140,7385,5695,3926,0,,5552,7048,1952,2183,0,101990
20,18,1,20,220,5625,4574,2573,0,,4221,5576,1476,1858,0,102018
20,19,4,20,113,5084,4004,2676,1,4098.0,3819,4795,1336,1818,0,102037
20,20,4,19,127,4995,3513,1891,1,2135.0,3747,4781,1307,1510,0,102075
20,21,2,17,156,4975,3930,2550,0,,3715,4680,1299,1649,0,102149
20,22,1,18,119,3256,2308,1531,1,2409.0,2443,2939,857,1152,0,102194
20,23,6,16,191,3971,3212,1700,0,,2990,3993,1045,1500,0,102221
20,24,5,20,127,2534,1834,1069,1,2790.0,1883,2782,655,818,0,102232
20,25,2,16,104,5234,4045,2103,0,,3911,5429,1368,2040,0,102320
20,26,2,19,128,5112,4488,2949,1,3150.0,3815,4834,1331,1906,0,102393
21,1,5,13,135,4721,3891,1964,0,,3543,4676,1231,1799,1,98748
21,2,7,17,140,3475,2899,1468,0,,2617,3245,910,1313,1,98794
21,3,2,20,160,5349,4521,2544,1,1277.0,4015,5286,1411,1866,1,98827
21,4,3,20,122,3277,2792,1665,1,2241.0,2460,3258,862,1136,1,98845
21,5,5,21,74,5280,4056,2468,0,,3967,5760,1382,1543,1,98875
21,6,2,16,112,5673,4397,2322,1,3744.0,4262,5991,1493,1652,1,98956
21,7,7,19,103,4160,3391,2349,1,2318.0,3116,4066,1087,1476,1,98969
21,8,7,16,101,4028,2878,1705,1,1888.0,3029,3673,1052,1208,1,99056
21,9,2,20,133,6541,4870,2763,1,500.0,4904,6378,1712,1941,1,99111
21,10,6,18,112,3713,3258,2155,1,2640.0,2802,3670,981,1093,1,99137
21,11,6,19,97,5601,4475,2686,1,1889.0,4199,5970,1461,1802,1,99134
21,12,5,19,174,4890,3891,2577,1,3776.0,3659,4556,1285,1773,1,99249
21,13,6,16,156,4816,4048,2745,1,3970.0,3613,4474,1265,1795,1,99288
21,14,3,19,104,5127,3869,1984,1,914.0,3823,5067,1337,1967,1,99370
21,15,2,19,138,4512,4048,2688,1,5024.0,3379,4328,1181,1489,1,99345
21,16,4,17,108,4233,3111,2109,1,2298.0,3180,4768,1113,1389,1,99429
21,17,7,20,68,5506,4715,2692,1,2170.0,4132,5811,1444,2111,1,99515
21,18,2,17,103,5639,4193,2234,1,4390.0,4229,5418,1472,2177,1,99534
21,19,1,19,125,3673,2776,1704,0,,2746,3677,955,1404,1,99619
21,20,3,19,173,4970,3822,2024,0,,3732,5594,1306,1632,1,99640
21,21,2,23,222,3673,2626,1678,0,,2746,3394,955,1380,1,99677
21,22,3,19,213,4405,3267,1833,0,,3277,4629,1140,1538,1,99736
21,23,5,22,138,5385,3775,1919,0,,4034,5486,1410,2034,1,99774
21,24,4,19,225,5028,4363,2975,0,,3790,4675,1326,1758,1,99865
22,1,3,17,252,3475,3118,1749,0,,2607,3799,907,1243,0,81004
22,2,6,21,200,5560,4605,3056,0,,4168,6091,1452,1727,0,81005
22,3,2,17,142,3722,2784,1679,1,638.0,2795,3988,980,1335,0,81041
22,4,4,18,133,3267,2898,1544,1,787.0,2449,3527,854,1203,0,81107
22,5,6,19,185,4421,3177,1698,0,,3316,4861,1159,1585,0,81199
22,6,7,17,198,4534,3656,2525,0,,3401,4496,1191,1578,0,81243
22,7,3,20,187,4757,3786,2335,0,,3567,5121,1248,1735,0,81310
22,8,5,15,96,3722,2694,1724,1,1552.0,2789,3446,975,1323,0,81339
22,9,3,20,112,3869,3080,1885,0,,2885,4169,1015,1330,0,81329
22,10,5,21,131,3814,2986,2004,1,1904.0,2866,3968,1004,1156,0,81376
22,11,3,20,126,5010,3684,1917,0,,3754,4869,1322,1907,0,81392
22,12,7,20,96,4855,3825,2202,0,,3642,5140,1282,1866,0,81459
22,13,2,20,110,3716,2674,1512,1,1386.0,2796,3428,973,1087,0,81476
22,14,5,21,162,4177,3380,1975,0,,3134,4342,1089,1493,0,81495
22,15,7,18,202,2481,1750,1118,0,,1847,2663,641,731,0,81533
22,16,3,19,88,3836,2711,1726,1,1396.0,2882,3809,1012,1125,0,81525
22,17,6,18,137,3454,3034,1929,1,1742.0,2592,3193,914,1047,0,81577
22,18,1,19,107,3777,2799,1547,1,2263.0,2844,3989,990,1408,0,81646
22,19,4,17,117,3854,3234,1780,1,1846.0,2889,4148,1007,1186,0,81693
22,20,5,20,141,3696,2879,2005,0,,2774,4001,968,1192,0,81779
23,1,7,17,138,7698,6061,3180,1,3405.0,5779,8309,2023,2693,1,120716
23,2,1,17,158,7038,5579,3252,1,5684.0,5276,6630,1844,2592,1,120754
23,3,2,19,124,7090,5765,3588,0,,5303,7237,1851,2137,1,120808
23,4,7,17,90,6255,5307,3353,0,,4689,6199,1637,2355,1,120871
23,5,4,20,105,6017,5081,2812,1,2516.0,4512,6500,1575,2229,1,120870
23,6,3,18,184,6133,4694,3213,0,,4595,6359,1618,1956,1,120931
23,7,2,19,112,5194,4267,2221,1,3129.0,3906,5813,1362,1756,1,121017
23,8,5,20,131,5460,3972,2520,0,,4067,5607,1422,1651,1,121050
23,9,6,17,138,5219,4294,2886,1,1351.0,3917,5126,1378,1717,1,121165
23,10,7,21,206,3090,2663,1626,0,,2318,3201,817,1041,1,121224
23,11,3,20,202,6017,5378,3229,0,,4517,6742,1575,2281,1,121298
23,12,7,19,140,7196,5418,3382,1,5321.0,5397,7272,1891,2330,1,121370
23,13,7,22,103,4705,3731,2213,0,,3513,4486,1227,1462,1,121418
23,14,3,20,108,6184,5094,3086,1,2091.0,4629,6776,1622,2115,1,121462
23,15,1,18,114,7529,5590,3213,1,3788.0,5628,8368,1963,2502,1,121531
23,16,4,20,102,6646,5514,3385,1,1821.0,4987,7421,1743,1945,1,121578
23,17,6,21,104,6261,5192,2820,1,3594.0,4708,7041,1650,2329,1,121645
23,18,6,16,140,8160,7163,3882,1,1175.0,6091,9053,2131,2519,1,121687
23,19,3,15,200,6065,5323,3010,0,,4566,5502,1593,2274,1,121745
23,20,7,16,96,6061,4726,2798,0,,4544,6241,1589,2193,1,121787
23,21,6,19,91,4953,4290,2495,1,1133.0,3721,5551,1307,1931,1,121853
23,22,7,18,159,5921,4792,3311,0,,4442,5992,1552,2197,1,121886
23,23,2,14,83,5415,4329,2292,1,1792.0,4057,5799,1426,2113,1,121923
23,24,5,15,84,7905,5556,3609,0,,5926,8091,2072,2653,1,122002
24,1,4,18,156,7696,6865,3597,1,2431.0,5775,7591,2029,2234,1,110938
24,2,6,20,165,3993,3226,1735,1,5470.0,2997,4212,1042,1196,1,111056
24,3,4,20,127,3743,2753,1377,1,3461.0,2814,3959,994,1465,1,111061
24,4,5,19,141,8118,6116,3848,1,1542.0,6090,7768,2136,3165,1,111126
24,5,7,19,118,4992,4107,2803,1,2039.0,3740,4494,1309,1803,1,111196
24,6,2,19,126,4665,3476,2063,1,2160.0,3481,4357,1215,1706,1,111258
24,7,7,17,142,6761,5174,3370,1,868.0,5068,6388,1775,2340,1,111257
24,8,1,20,117,7143,5554,3203,0,,5355,6451,1872,2486,1,111304
24,9,2,18,163,5777,4852,2517,0,,4312,5977,1507,2035,1,111388
24,10,6,20,161,4322,3602,2309,1,1627.0,3225,3947,1127,1421,1,111441
24,11,3,21,121,6591,5787,3288,1,3983.0,4942,6334,1726,2557,1,111501
24,12,5,16,74,4185,3379,2263,1,1302.0,3149,4370,1109,1351,1,111592
24,13,2,19,107,5554,4702,2743,0,,4155,6222,1454,1775,1,111630
24,14,2,21,220,4677,3631,2114,0,,3518,4925,1234,1801,1,111710
24,15,6,19,105,7835,6259,3518,1,880.0,5876,7702,2057,2341,1,111778
24,16,3,17,139,5810,4862,2950,0,,4351,6091,1522,1912,1,111806
24,17,7,15,117,5364,4586,3028,1,500.0,4018,5515,1416,1775,1,111927
24,18,4,18,215,5765,4931,2615,0,,4332,6480,1521,1990,1,111996
24,19,1,21,137,6155,4825,2505,1,3031.0,4610,6360,1612,1980,1,112097
25,1,5,18,160,6140,5293,3082,1,1895.0,4599,6454,1617,2272,1,107693
25,2,5,17,162,5650,4400,2358,0,,4233,5448,1472,1756,1,107759
25,3,3,19,190,6292,5163,3272,0,,4712,6144,1659,2379,1,107789
25,4,1,18,88,5510,4228,2750,0,,4142,5896,1445,1731,1,107821
25,5,5,18,97,3807,3366,2113,0,,2860,3798,996,1331,1,107874
25,6,4,19,163,6992,5105,3406,0,,5226,7454,1828,2538,1,107947
25,7,2,20,190,6925,5302,2818,0,,5198,7095,1814,2083,1,107991
25,8,1,17,121,5530,4870,3318,1,3203.0,4149,5988,1453,1776,1,108016
25,9,3,21,145,4818,3823,2089,1,1987.0,3620,5156,1267,1731,1,108022
25,10,6,22,168,5871,4216,2740,0,,4398,5314,1533,1770,1,108063
25,11,4,20,139,6564,5742,3116,1,1669.0,4918,6817,1730,2430,1,108101
25,12,3,16,100,5791,4733,2946,1,1759.0,4338,5457,1523,1796,1,108119
25,13,2,19,153,5180,4342,2774,0,,3902,5292,1362,2030,1,108167
25,14,6,20,144,3833,2970,1630,0,,2864,4076,989,1390,1,108194
25,15,6,17,135,4347,3695,2299,1,2601.0,3251,4395,1137,1341,1,108242
25,16,2,19,90,6240,5614,3164,1,1513.0,4683,6463,1636,1865,1,108307
26,1,4,18,94,4059,3014,1921,0,,3043,4129,1067,1276,1,138497
26,2,3,16,116,7004,5118,3048,1,2133.0,5284,7612,1845,2285,1,138565
26,3,6,19,63,7384,6425,4409,0,,5529,8248,1932,2784,1,138631
26,4,5,19,166,8654,7584,4354,0,,6500,7946,2274,3068,1,138644
26,5,4,20,79,7956,6449,3854,0,,5973,7371,2089,2557,1,138701
26,6,6,17,156,9180,7320,4282,0,,6878,9131,2405,2966,1,138724
26,7,5,20,168,7693,6601,4068,0,,5766,8077,2021,2459,1,138764
26,8,2,15,149,9047,6434,3868,0,,6770,9892,2367,3493,1,138850
26,9,7,16,100,10099,8686,5128,1,3242.0,7575,9859,2657,3621,1,138840
26,10,6,21,85,5805,4391,2786,1,1306.0,4342,5898,1521,1725,1,138874
26,11,4,18,128,6055,5094,3538,1,565.0,4538,6804,1592,1753,1,138956
26,12,5,18,75,8125,5948,3726,0,,6092,8993,2131,2490,1,139048
26,13,7,20,113,5972,4829,3218,1,7361.0,4472,6192,1568,1846,1,139129
26,14,6,20,123,5776,5021,2926,1,4628.0,4331,6189,1515,2248,1,139184
26,15,6,19,118,8009,6503,4072,1,2627.0,5991,7648,2091,2697,1,139252
26,16,7,20,92,5987,5060,2991,0,,4503,6142,1578,1967,1,139276
26,17,5,19,95,7447,5984,4102,1,2705.0,5579,7676,1953,2362,1,139340
26,18,7,19,84,8244,6091,4231,1,3773.0,6166,8527,2162,2961,1,139371
27,1,1,19,114,6023,4969,3296,1,2516.0,4527,6715,1586,1917,1,107034
27,2,3,20,107,5282,4431,2571,1,1687.0,3950,4941,1381,1774,1,107090
27,3,4,18,97,6149,5085,2936,1,3071.0,4606,6253,1609,1828,1,107121
27,4,1,20,278,4176,3495,2399,0,,3136,4620,1093,1421,1,107188
27,5,6,22,178,6475,5275,2666,0,,4865,6827,1697,2106,1,107227
27,6,3,17,138,8649,6329,3635,0,,6492,9380,2273,2773,1,107301
27,7,1,16,103,3002,2259,1419,1,1050.0,2262,3229,792,1125,1,107418
27,8,7,16,152,6440,5442,3581,1,4046.0,4821,6691,1679,2218,1,107529
27,9,5,17,118,5604,4964,2815,1,2378.0,4195,5530,1468,1794,1,107611
27,10,6,19,147,5124,4577,2428,1,2300.0,3835,5271,1348,1536,1,107649
27,11,7,19,215,5622,4666,3176,0,,4220,5163,1482,1918,1,107655
27,12,3,21,91,6509,4867,2548,1,500.0,4874,6682,1701,2449,1,107728
27,13,5,16,130,5044,4183,2318,1,851.0,3797,5624,1325,1737,1,107757
27,14,6,19,101,3324,2747,1440,1,2242.0,2475,3204,866,1253,1,107784
27,15,6,19,118,4833,3661,2012,1,1908.0,3615,4927,1268,1895,1,107820
27,16,6,18,102,4245,3693,2535,0,,3173,4665,1112,1300,1,107863
27,17,5,19,119,6025,5084,2564,0,,4534,6045,1588,2347,1,107932
28,1,3,16,115,5864,4472,2745,0,,4411,6461,1549,1849,1,127109
28,2,6,20,169,6320,4602,2925,1,3219.0,4743,6015,1659,1908,1,127147
28,3,1,17,194,7564,6698,3814,0,,5661,7352,1973,2684,1,127232
28,4,6,19,107,7801,6110,3964,1,2765.0,5846,7704,2050,2547,1,127253
28,5,3,17,142,8713,6859,4170,0,,6531,8820,2279,3328,1,127323
28,6,5,16,136,7275,5467,3150,1,1216.0,5441,7048,1898,2730,1,127362
28,7,5,19,128,6419,5081,3116,0,,4812,7072,1684,2367,1,127430
28,8,2,19,105,3496,3057,2064,1,2549.0,2632,3737,927,1155,1,127487
28,9,7,19,136,8570,7319,4202,0,,6421,8243,2255,3030,1,127549
29,1,4,15,139,7253,6376,3640,0,,5441,7814,1906,2630,1,126033
29,2,5,18,191,6437,5119,2879,0,,4837,6206,1688,2339,1,126140
29,3,2,17,145,5028,4082,2207,1,3153.0,3775,5006,1318,1708,1,126209
29,4,6,16,107,5234,4058,2035,1,3609.0,3932,5683,1382,1772,1,126300
29,5,2,20,106,4192,3453,1771,1,3197.0,3162,4293,1110,1233,1,126349
29,6,6,15,105,4874,3846,1962,0,,3649,4707,1264,1895,1,126434
29,7,1,22,153,6632,5401,2908,0,,4971,7148,1740,1991,1,126410
29,8,6,21,102,7188,5670,3585,0,,5390,7581,1893,2699,1,126436
29,9,7,18,96,5671,4703,2872,1,2437.0,4258,5987,1491,1831,1,126511
29,10,6,20,149,5692,4563,2394,0,,4270,6022,1496,1718,1,126548
29,11,4,19,79,6515,4731,3282,1,1700.0,4896,6435,1714,2493,1,126597
29,12,4,20,135,6759,5715,3882,0,,5062,6154,1773,2389,1,126669
29,13,4,16,153,5228,4165,2760,1,6063.0,3936,5446,1373,1667,1,126666
29,14,7,21,159,6311,5266,2794,1,3413.0,4729,6762,1652,2425,1,126731
29,15,7,16,35,4347,3088,2124,0,,3263,4098,1141,1479,1,126748
29,16,7,16,132,4974,3902,2385,0,,3737,5480,1303,1688,1,126767
29,17,4,18,140,3937,3421,2122,0,,2951,3943,1032,1151,1,126789
29,18,4,13,224,6463,5270,3378,0,,4856,6212,1703,1944,1,126777
30,1,6,16,64,4329,3322,1992,1,554.0,3247,4036,1136,1646,1,96350
30,2,1,23,151,5241,4068,2293,1,2328.0,3935,4934,1391,1671,1,96451
30,3,1,21,192,3902,3217,1644,0,,2929,4292,1034,1159,1,96525
30,4,7,18,95,3656,3190,1881,1,500.0,2732,3684,968,1378,1,96546
30,5,5,18,112,3269,2783,1539,1,2960.0,2451,2942,856,1048,1,96652
30,6,3,20,95,4556,3343,2012,1,2782.0,3402,4817,1188,1606,1,96682
30,7,1,16,93,4196,3051,1784,0,,3144,3913,1095,1492,1,96709
30,8,7,19,118,5373,4152,2449,0,,4037,5663,1403,1971,1,96764
30,9,3,19,89,4822,4122,2834,1,1427.0,3606,4632,1261,1400,1,96854
30,10,4,21,182,4558,3409,1883,0,,3423,4454,1199,1418,1,96834
30,11,3,17,115,5815,4567,3031,0,,4353,6248,1524,1797,1,96860
30,12,4,17,145,3230,2835,1588,1,4852.0,2433,3118,838,1226,1,96919
30,13,2,17,107,4304,3118,1672,1,3715.0,3215,4767,1119,1314,1,96997
30,14,4,19,289,4135,2990,1556,0,,3119,4448,1090,1516,1,97071
30,15,5,18,105,6532,4781,2591,1,500.0,4899,6629,1705,2430,1,97139
30,16,5,16,94,3706,2965,1490,1,2478.0,2761,3742,968,1153,1,97164
30,17,4,23,137,4238,3084,1854,0,,3162,4425,1110,1286,1,97227
30,18,1,20,83,5975,5252,3425,1,2370.0,4479,5741,1565,1963,1,97266
30,19,1,20,120,5896,4658,2815,0,,4441,5393,1555,2152,1,97345
30,20,3,19,95,3912,3331,1888,1,2425.0,2932,3705,1024,1431,1,97397
30,21,5,17,130,4743,4026,2032,1,2624.0,3545,4994,1243,1521,1,97444
30,22,2,20,100,4649,3980,2183,0,,3485,4863,1222,1707,1,97508
30,23,5,18,111,4547,3822,1977,0,,3413,4172,1191,1747,1,97569
30,24,3,22,93,4980,4266,2964,1,577.0,3756,4758,1321,1815,1,97551
31,1,2,21,113,6893,5721,3312,1,3726.0,5165,7378,1808,2060,0,117895
31,2,3,18,135,6479,5419,3621,1,3784.0,4850,6656,1696,2106,0,118001
31,3,4,18,78,6488,5194,2876,0,,4863,6708,1706,2545,0,118059
31,4,5,20,194,5047,4112,2529,0,,3782,5618,1332,1771,0,118142
31,5,5,17,200,9956,7295,4323,0,,7451,10295,2594,2933,0,118261
31,6,6,13,101,7139,5224,2627,1,2709.0,5332,7281,1858,2663,0,118259
31,7,1,17,97,4932,4115,2617,0,,3690,5035,1285,1516,0,118317
31,8,6,18,147,6403,5558,2941,1,3263.0,4811,6566,1682,1972,0,118339
31,9,7,20,124,6710,5512,2756,1,2328.0,5026,6514,1764,2210,0,118341
31,10,2,16,126,6915,5842,3592,1,500.0,5191,6425,1831,2528,0,118363
31,11,1,15,165,4850,3689,2422,0,,3647,4701,1268,1809,0,118432
31,12,6,19,168,6139,4644,2622,0,,4590,5992,1606,2005,0,118517
31,13,5,18,218,7016,5071,3201,0,,5273,6770,1845,2349,0,118533
31,14,2,18,113,5379,3929,2661,1,1788.0,4038,5117,1421,1853,0,118556
31,15,6,21,210,6475,5732,2877,0,,4852,6942,1696,2082,0,118605
31,16,1,19,141,7159,5975,3449,1,4459.0,5372,6982,1875,2157,0,118693
31,17,4,18,121,5890,4662,3032,1,3065.0,4410,6522,1547,2238,0,118708
31,18,3,18,94,7036,5720,3395,1,2542.0,5281,7623,1850,2373,0,118782
31,19,6,21,182,4844,3468,1842,0,,3630,4628,1280,1913,0,118820
32,1,1,18,280,9690,6800,3402,0,,7296,8968,2555,3019,0,154219
32,2,2,17,117,5687,4897,3318,1,3681.0,4263,6085,1497,1705,0,154274
32,3,2,17,132,9510,8230,5459,1,3577.0,7137,10598,2504,3228,0,154322
32,4,4,18,107,7249,5799,3389,0,,5442,6810,1899,2243,0,154392
32,5,3,17,221,9165,7582,4836,0,,6875,9626,2415,2723,0,154441
32,6,1,18,114,8820,7609,3811,0,,6622,8942,2313,3145,0,154514
32,7,6,19,117,6283,4630,2504,1,4348.0,4704,6202,1642,2235,0,154524
32,8,6,19,124,10566,9481,6422,1,500.0,7912,10199,2765,4105,0,154610
32,9,7,16,74,7234,6431,4484,1,1962.0,5412,7085,1892,2178,0,154645
32,10,7,20,84,8364,5981,3544,1,3094.0,6279,8967,2201,3147,0,154723
32,11,2,19,89,5156,3762,2505,0,,3874,5621,1358,1692,0,154805
32,12,6,21,125,12971,11483,5814,1,4869.0,9727,11856,3401,4814,0,154833
32,13,2,18,82,8445,6650,4062,1,3129.0,6346,8043,2228,3105,0,154920
32,14,2,21,152,6694,5195,3396,0,,5023,7092,1758,1995,0,154989
32,15,2,17,72,7072,5192,3045,1,2370.0,5291,7625,1843,2680,0,155020
32,16,4,19,137,7407,5930,3722,0,,5557,7555,1943,2456,0,155063
32,17,5,19,123,9332,8253,4185,0,,7006,8511,2457,3237,0,155124
32,18,4,20,65,8235,6454,4364,1,500.0,6186,7512,2166,2473,0,155163
32,19,5,19,108,6563,5403,3045,1,2016.0,4925,6853,1724,2414,0,155180
32,20,7,18,141,7634,5895,4046,0,,5731,8178,2006,2289,0,155260
32,21,2,20,112,6844,6099,3578,1,3010.0,5136,6927,1792,2229,0,155211
32,22,6,15,216,10161,7419,4616,0,,7620,9691,2665,3282,0,155180
32,23,6,20,120,4946,3981,2467,0,,3699,5067,1288,1481,0,155205
32,24,5,21,127,7701,6212,3925,0,,5749,6970,2010,2587,0,155274
32,25,1,19,93,7044,5189,3571,1,4946.0,5294,6896,1853,2286,0,155319
32,26,7,16,121,6932,5007,3144,1,3580.0,5193,7570,1821,2641,0,155354
32,27,3,19,92,7441,5486,2855,0,,5571,7190,1946,2538,0,155423
32,28,7,15,121,7371,5875,3921,1,3785.0,5521,6659,1926,2871,0,155488
32,29,5,18,226,9088,6617,3895,0,,6811,9875,2383,2664,0,155589
33,1,5,17,178,3116,2334,1570,0,,2326,3315,810,896,1,103487
33,2,7,20,151,5217,4165,2616,1,513.0,3905,5799,1365,1992,1,103537
33,3,5,17,30,3305,2965,1643,0,,2473,3331,859,1014,1,103664
33,4,4,18,112,4899,4043,2087,1,2739.0,3688,4554,1292,1630,1,103725
33,5,3,19,136,5080,4242,2788,0,,3820,5508,1335,1802,1,103768
33,6,6,18,97,6857,5306,3027,1,956.0,5158,6584,1811,2692,1,103874
33,7,3,18,158,4449,3965,2611,0,,3335,4400,1174,1420,1,103969
33,8,4,15,175,4018,3062,2021,1,4078.0,2999,3691,1050,1335,1,104064
33,9,1,21,129,4759,4207,2862,1,521.0,3585,4830,1252,1456,1,104132
33,10,6,20,224,5271,4621,2326,0,,3949,5218,1381,1772,1,104204
33,11,7,20,73,5916,4626,2941,0,,4437,6626,1555,2168,1,104252
33,12,4,21,87,4898,4352,2950,1,926.0,3699,4781,1303,1670,1,104348
33,13,4,21,204,5453,4879,2820,0,,4088,5137,1431,1927,1,104352
33,14,3,15,174,4316,3604,1872,0,,3234,4611,1134,1346,1,104391
33,15,4,16,97,3678,2931,1987,1,2425.0,2756,3679,958,1211,1,104438
33,16,4,20,137,5686,4988,3157,1,5192.0,4251,5604,1491,2047,1,104489
33,17,5,15,227,6329,4879,3310,0,,4768,6021,1668,2113,1,104569
33,18,4,18,137,4756,3604,1969,1,3092.0,3569,4621,1240,1420,1,104593
33,19,7,19,175,4993,4226,2617,0,,3744,4879,1308,1931,1,104628
33,20,2,18,105,5756,4114,2453,0,,4300,6315,1502,1890,1,104659
33,21,5,16,140,5027,3710,2338,0,,3764,4549,1319,1597,1,104731
34,1,5,15,129,5766,4320,2738,1,1619.0,4325,6064,1503,2007,1,94667
34,2,5,18,121,4620,3633,1908,1,5608.0,3466,4510,1215,1514,1,94685
34,3,4,19,87,4407,3206,2243,1,954.0,3304,4412,1153,1406,1,94733
34,4,4,18,123,3106,2618,1774,0,,2333,3071,822,1069,1,94811
34,5,7,19,180,6125,4694,2733,0,,4579,5718,1602,1789,1,94850
34,6,2,20,169,5572,4189,2382,0,,4176,6005,1469,2067,1,94932
34,7,7,23,223,5175,4035,2629,0,,3870,4703,1356,1862,1,94938
34,8,7,22,149,5509,4674,2848,0,,4140,6157,1443,2031,1,94984
34,9,3,21,145,5258,4348,2961,0,,3934,4934,1384,2034,1,95059
34,10,2,21,89,4658,3638,2311,1,2470.0,3504,5154,1225,1374,1,95114
34,11,1,18,179,4705,3916,2557,0,,3521,4704,1235,1384,1,95135
